Cluster_ID;Codice;Nome;Componente;Descrizione;N_Events;Mean_Duration;N_Tuples;Occurrences
904;ILCK_IRIP_T7_28;ILCK_IRIP_T7_28;T7_MCB;Cod 28. Apertura Interruttore principale richiesto DRIVER da banco Abilitato;11;3.39;2;2
904;ILCK_PROP_21M8;ILCK_PROP_21M8;MDS;Cod. 21 AT non presente;11;3.39;2;2
904;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;11;3.39;2;1
906;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;11;3.16;2;2
906;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;11;3.16;2;2
906;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;11;3.16;2;2
906;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;11;3.16;2;2
906;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;11;3.16;2;2
906;150018;_CmdOpenIR_;VEHICLE;Comando apertura IR/IP da banco;11;3.16;2;2
906;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;11;3.16;2;2
906;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;11;3.16;2;2
906;ILCK_IRIP_T2_28;ILCK_IRIP_T2_28;T2_MCB;Cod 28. Apertura Interruttore principale richiesto DRIVER da banco Abilitato;11;3.16;2;2
906;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;11;3.16;2;2
906;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;11;3.16;2;1
907;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;15;2.70;2;2
907;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;15;2.70;2;2
907;150006;_Running_;VEHICLE;Stato RUNNING attivo;15;2.70;2;2
907;150007;_Standby_;VEHICLE;Stato STANDBY attivo;15;2.70;2;2
907;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;15;2.70;2;2
907;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;15;2.70;2;2
907;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;15;2.70;2;2
907;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;15;2.70;2;2
907;ILCK_PROP_10;ILCK_PROP_10;VEHICLE;Cod. 10 Nessuna velocita' impostata;15;2.70;2;2
907;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;15;2.70;2;2
907;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;15;2.70;2;2
907;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;15;2.70;2;2
907;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);15;2.70;2;2
907;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;15;2.70;2;2
907;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;15;2.70;2;1
909;150013;_CmdPantoDw_;VEHICLE;Comando abbassamento panto da banco;15;22.64;2;2
909;150018;_CmdOpenIR_;VEHICLE;Comando apertura IR/IP da banco;15;22.64;2;2
909;150027;_CmdTCUFailReset_;VEHICLE;Comando riconfigurazione e reset da banco;15;22.64;2;2
909;207001;PCU_Flt;EPCU_T7;Avaria PCU panto 3 kV T7;15;22.64;2;2
909;207022;PCU_Flt_incoer;EPCU_T7;Mancata segnalazione filata avaria PCU T2;15;22.64;2;2
909;207023;PCU_Flt_incoer2;EPCU_T7;Mancata segnalazione filata avaria PCU T2;15;22.64;2;2
909;207024;CCU_PCU_MVBKo;EPCU_T7;CCU: Mancata comunicazione MVB con la PCU T7;15;22.64;2;2
909;ILCK_IRIP_T2_28;ILCK_IRIP_T2_28;T2_MCB;Cod 28. Apertura Interruttore principale richiesto DRIVER da banco Abilitato;15;22.64;2;2
909;ILCK_IR_T7_52;ILCK_IR_T7_52;T2_1Q2_IR;Cod 52. Comando apertura DC per guasto Pantografo;15;22.64;2;2
909;ILCK_PantoDC_T7_22;ILCK_PantoDC_T7_22;T7_Panto3kV;Cod 22. Guasto centralina EPCU di controllo Pantografo;15;22.64;2;2
909;ILCK_Panto_T2_08;ILCK_Panto_T2_08;T2_PANTO;Cod 08. Comando abbassamento da selettore Panto;15;22.64;2;2
909;ILCK_Panto_T2_16;ILCK_Panto_T2_16;T2_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;15;22.64;2;2
909;ILCK_Panto_T7_16;ILCK_Panto_T7_16;T7_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;15;22.64;2;2
909;150012;_CmdPantoUp_;VEHICLE;Comando alzamento panto da banco;15;22.64;2;1
909;EVT_PantoDC_T7_22;EVT_PantoDC_T7_22;T7_Panto3kV;Cod 22. Guasto centralina EPCU di controllo Pantografo;15;22.64;2;1
910;81130;_EmVnt_;HVAC_M1;Ventilazione di emergenza attiva;8;1.51;2;2
910;82130;_EmVnt_;HVAC_T2;Ventilazione di emergenza attiva;8;1.51;2;2
910;83130;_EmVnt_;HVAC_M3;Ventilazione di emergenza attiva;8;1.51;2;2
910;84130;_EmVnt_;HVAC_T4;Ventilazione di emergenza attiva;8;1.51;2;2
910;85130;_EmVnt_;HVAC_T5;Ventilazione di emergenza attiva;8;1.51;2;2
910;86130;_EmVnt_;HVAC_M6;Ventilazione di emergenza attiva;8;1.51;2;2
910;87130;_EmVnt_;HVAC_T7;Ventilazione di emergenza attiva;8;1.51;2;2
910;88130;_EmVnt_;HVAC_M8;Ventilazione di emergenza attiva;8;1.51;2;2
912;11200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M1;22;3.60;2;2
912;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;22;3.60;2;2
912;48069;_EpEscFlt_;BCU_M8;Assistenza EP fuori servizio;22;3.60;2;2
912;48352;6S01_Emg;FRENO;Frenatura di emergenza attivata da leva di trazione in M8;22;3.60;2;2
912;150006;_Running_;VEHICLE;Stato RUNNING attivo;22;3.60;2;2
912;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;22;3.60;2;2
912;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;22;3.60;2;2
912;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;22;3.60;2;2
912;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;22;3.60;2;2
912;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;22;3.60;2;2
912;ILCK_PROP_10;ILCK_PROP_10;VEHICLE;Cod. 10 Nessuna velocita' impostata;22;3.60;2;2
912;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;22;3.60;2;2
912;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;22;3.60;2;2
912;ILCK_PROP_18M8;ILCK_PROP_18M8;MDS;Cod. 18 Linea Emergenza Attiva;22;3.60;2;2
912;ILCK_PROP_19M8;ILCK_PROP_19M8;MDS;Cod. 19 Maniglia Allarme Passeggeri Attivata;22;3.60;2;2
912;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);22;3.60;2;2
912;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;22;3.60;2;2
912;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;22;3.60;2;2
912;41250;_BrakeStsTLOpModeFlt_;FRENO;Frenatura pneumatica attiva in modalita' diversa da RUNNING;22;3.60;2;1
912;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;22;3.60;2;1
912;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;22;3.60;2;1
912;ILCK_PROP_12M8;ILCK_PROP_12M8;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;22;3.60;2;1
913;10085;PntLow3;AT;Abbassamento pantogr. comandato da ERTMS;36;14.39;2;2
913;21376;NO_LINE_VOLTAGE;CONV_TRAZ_M1;Nessuna tensione di linea;36;14.39;2;2
913;21481;OPIR_OPQ1;Q1_M1;Apertura forzata IP-IR per apertura Q1;36;14.39;2;2
913;23376;NO_LINE_VOLTAGE;CONV_TRAZ_M3;Nessuna tensione di linea;36;14.39;2;2
913;23481;OPIR_OPQ1;Q1_M3;Apertura forzata IP-IR per apertura Q1;36;14.39;2;2
913;26376;NO_LINE_VOLTAGE;CONV_TRAZ_M6;Nessuna tensione di linea;36;14.39;2;2
913;26481;OPIR_OPQ1;Q1_M6;Apertura forzata IP-IR per apertura Q1;36;14.39;2;2
913;28376;NO_LINE_VOLTAGE;CONV_TRAZ_M8;Nessuna tensione di linea;36;14.39;2;2
913;28481;OPIR_OPQ1;Q1_M8;Apertura forzata IP-IR per apertura Q1;36;14.39;2;2
913;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;36;14.39;2;2
913;150010;_Poc_;VEHICLE;Ingresso in POC;36;14.39;2;2
913;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;36;14.39;2;2
913;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;36;14.39;2;2
913;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;36;14.39;2;2
913;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;36;14.39;2;2
913;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;36;14.39;2;2
913;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;36;14.39;2;2
913;ILCK_IP_T7_50;ILCK_IP_T7_50;T7_1Q4_IP;Cod 50. Assenza tensione 25KV;36;14.39;2;2
913;ILCK_IRIP_T2_03;ILCK_IRIP_T2_03;T2_MCB;Cod 03. Apertura Interruttore principale richiesto da TCU1 M1;36;14.39;2;2
913;ILCK_IRIP_T2_09;ILCK_IRIP_T2_09;T2_1Q2_IR;Cod 09. Apertura Interruttore principale da ETCS;36;14.39;2;2
913;ILCK_IRIP_T2_39;ILCK_IRIP_T2_39;T2_MCB;Cod 39. Master Controller non in IDLE;36;14.39;2;2
913;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);36;14.39;2;2
913;ILCK_IRIP_T2_57;ILCK_IRIP_T2_57;T2_MCB;Cod 57. Apertura da TCU2  locale (M3);36;14.39;2;2
913;ILCK_IRIP_T2_58;ILCK_IRIP_T2_58;T2_MCB;Cod 58. Apertura da TCU1 remota (M8);36;14.39;2;2
913;ILCK_IRIP_T2_59;ILCK_IRIP_T2_59;T2_MCB;Cod 59. Apertura da TCU2 remota (M6);36;14.39;2;2
913;ILCK_IRIP_T7_03;ILCK_IRIP_T7_03;T7_MCB;Cod 03. Apertura Interruttore principale richiesto da TCU1 M8;36;14.39;2;2
913;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);36;14.39;2;2
913;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);36;14.39;2;2
913;ILCK_IR_T2_42;ILCK_IR_T2_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;36;14.39;2;2
913;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;36;14.39;2;2
913;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;36;14.39;2;2
913;ILCK_Panto_T2_12;ILCK_Panto_T2_12;T2_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;36;14.39;2;2
913;ILCK_Panto_T7_07;ILCK_Panto_T7_07;T7_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;36;14.39;2;2
913;12215;CCU_1Q7_11;T2_1Q7;Incongruenza contatti 1Q7 in T2 (11);36;14.39;2;1
913;26219;_MCQ1SwitchSts_;TCU_M6;Guasto interruttore di isolamento 25 kV (stato);36;14.39;2;1
913;150006;_Running_;VEHICLE;Stato RUNNING attivo;36;14.39;2;1
914;10085;PntLow3;AT;Abbassamento pantogr. comandato da ERTMS;21;4.30;2;2
914;150010;_Poc_;VEHICLE;Ingresso in POC;21;4.30;2;2
914;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;21;4.30;2;2
914;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;21;4.30;2;2
914;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;21;4.30;2;2
914;ILCK_IP_T2_50;ILCK_IP_T2_50;T2_1Q4_IP;Cod 50. Assenza tensione 25KV;21;4.30;2;2
914;ILCK_IRIP_T2_57;ILCK_IRIP_T2_57;T2_MCB;Cod 57. Apertura da TCU2  locale (M3);21;4.30;2;2
914;ILCK_IRIP_T7_03;ILCK_IRIP_T7_03;T7_MCB;Cod 03. Apertura Interruttore principale richiesto da TCU1 M8;21;4.30;2;2
914;ILCK_IRIP_T7_09;ILCK_IRIP_T7_09;T2_1Q2_IR;Cod 09. Apertura Interruttore principale da ETCS;21;4.30;2;2
914;ILCK_IRIP_T7_39;ILCK_IRIP_T7_39;T7_MCB;Cod 39. Master Controller non in IDLE;21;4.30;2;2
914;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);21;4.30;2;2
914;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);21;4.30;2;2
914;ILCK_IRIP_T7_58;ILCK_IRIP_T7_58;T7_MCB;Cod 58. Apertura da TCU1 remota (M1);21;4.30;2;2
914;ILCK_IRIP_T7_59;ILCK_IRIP_T7_59;T7_MCB;Cod 59. Apertura da TCU2 remota (M3);21;4.30;2;2
914;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;21;4.30;2;2
914;ILCK_PROP_21M8;ILCK_PROP_21M8;MDS;Cod. 21 AT non presente;21;4.30;2;2
914;ILCK_Panto_T2_07;ILCK_Panto_T2_07;T2_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;21;4.30;2;2
914;ILCK_Panto_T7_12;ILCK_Panto_T7_12;T7_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;21;4.30;2;2
914;26481;OPIR_OPQ1;Q1_M6;Apertura forzata IP-IR per apertura Q1;21;4.30;2;1
914;ILCK_IRIP_T2_03;ILCK_IRIP_T2_03;T2_MCB;Cod 03. Apertura Interruttore principale richiesto da TCU1 M1;21;4.30;2;1
914;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);21;4.30;2;1
915;10085;PntLow3;AT;Abbassamento pantogr. comandato da ERTMS;41;13.72;2;2
915;21376;NO_LINE_VOLTAGE;CONV_TRAZ_M1;Nessuna tensione di linea;41;13.72;2;2
915;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;41;13.72;2;2
915;23376;NO_LINE_VOLTAGE;CONV_TRAZ_M3;Nessuna tensione di linea;41;13.72;2;2
915;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;41;13.72;2;2
915;26376;NO_LINE_VOLTAGE;CONV_TRAZ_M6;Nessuna tensione di linea;41;13.72;2;2
915;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;41;13.72;2;2
915;28376;NO_LINE_VOLTAGE;CONV_TRAZ_M8;Nessuna tensione di linea;41;13.72;2;2
915;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;41;13.72;2;2
915;150005;_LineVoltType_;VEHICLE;Selezionata tensione 25 kV;41;13.72;2;2
915;150010;_Poc_;VEHICLE;Ingresso in POC;41;13.72;2;2
915;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;41;13.72;2;2
915;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;41;13.72;2;2
915;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;41;13.72;2;2
915;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;41;13.72;2;2
915;ILCK_IP_T2_51;ILCK_IP_T2_51;T2_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;41;13.72;2;2
915;ILCK_IP_T2_55;ILCK_IP_T2_55;T2_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;41;13.72;2;2
915;ILCK_IP_T7_51;ILCK_IP_T7_51;T7_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;41;13.72;2;2
915;ILCK_IRIP_T2_09;ILCK_IRIP_T2_09;T2_1Q2_IR;Cod 09. Apertura Interruttore principale da ETCS;41;13.72;2;2
915;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);41;13.72;2;2
915;ILCK_IRIP_T2_57;ILCK_IRIP_T2_57;T2_MCB;Cod 57. Apertura da TCU2  locale (M3);41;13.72;2;2
915;ILCK_IRIP_T2_58;ILCK_IRIP_T2_58;T2_MCB;Cod 58. Apertura da TCU1 remota (M8);41;13.72;2;2
915;ILCK_IRIP_T2_59;ILCK_IRIP_T2_59;T2_MCB;Cod 59. Apertura da TCU2 remota (M6);41;13.72;2;2
915;ILCK_IRIP_T7_13;ILCK_IRIP_T7_13;T7_MCB;Cod 13. Apertura IR/IP da TRAIN LINE;41;13.72;2;2
915;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);41;13.72;2;2
915;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);41;13.72;2;2
915;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;41;13.72;2;2
915;ILCK_IR_T2_41;ILCK_IR_T2_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;41;13.72;2;2
915;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;41;13.72;2;2
915;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;41;13.72;2;2
915;ILCK_IR_T7_41;ILCK_IR_T7_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;41;13.72;2;2
915;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;41;13.72;2;2
915;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;41;13.72;2;2
915;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;41;13.72;2;2
915;ILCK_Panto_T2_12;ILCK_Panto_T2_12;T2_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;41;13.72;2;2
915;ILCK_Panto_T7_07;ILCK_Panto_T7_07;T7_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;41;13.72;2;2
915;21219;_MCQ1SwitchSts_;TCU_M1;Guasto interruttore di isolamento 25 kV (stato);41;13.72;2;1
915;23219;_MCQ1SwitchSts_;TCU_M3;Guasto interruttore di isolamento 25 kV (stato);41;13.72;2;1
915;ILCK_IP_T7_55;ILCK_IP_T7_55;T7_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;41;13.72;2;1
915;ILCK_IRIP_T2_60;ILCK_IRIP_T2_60;T2_MCB;"Cod 60. Apertura per linea treno HW Opening TL"" a 1 senza alcuna TCU che alimenta la linea""";41;13.72;2;1
915;ILCK_IR_T2_42;ILCK_IR_T2_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;41;13.72;2;1
916;18201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M8;26;24.00;2;2
916;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;26;24.00;2;2
916;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;26;24.00;2;2
916;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;26;24.00;2;2
916;41353;9K48_Emg;FRENO;Frenatura di emergenza attivata da leva di frenatura in M1;26;24.00;2;2
916;51001;ScmtOn_CabOff_1;SCMT_M1;Piastra abilitata in M1 con banco M1 disabilitato;26;24.00;2;2
916;150007;_Standby_;VEHICLE;Stato STANDBY attivo;26;24.00;2;2
916;151014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T2;26;24.00;2;2
916;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;26;24.00;2;2
916;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;26;24.00;2;2
916;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;26;24.00;2;2
916;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;26;24.00;2;2
916;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;26;24.00;2;2
916;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;26;24.00;2;2
916;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;26;24.00;2;2
916;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;26;24.00;2;2
916;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;26;24.00;2;2
916;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;26;24.00;2;2
916;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;26;24.00;2;2
916;150009;_Parking_;VEHICLE;Stato PARKING attivo;26;24.00;2;1
916;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;26;24.00;2;1
916;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;26;24.00;2;1
916;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;26;24.00;2;1
916;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;26;24.00;2;1
916;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;26;24.00;2;1
916;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);26;24.00;2;1
917;21192;_tcu1OK_;TCU_M1;Auto esclusione convertitore M1;78;0.00;2;2
917;21226;_TCUCmdApir_;TCU_M1;Comando apertura IR da TCU1 attivo;78;0.00;2;2
917;23192;_tcu2OK_;TCU_M3;Auto esclusione convertitore M3;78;0.00;2;2
917;23226;_TCUCmdApir_;TCU_M3;Comando apertura IR da TCU2 attivo;78;0.00;2;2
917;26192;_tcu2OK_;TCU_M6;Auto esclusione convertitore M6;78;0.00;2;2
917;26226;_TCUCmdApir_;TCU_M6;Comando apertura IR da TCU3 attivo;78;0.00;2;2
917;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;78;0.00;2;2
917;28192;_tcu1OK_;TCU_M8;Auto esclusione convertitore M8;78;0.00;2;2
917;28226;_TCUCmdApir_;TCU_M8;Comando apertura IR da TCU4 attivo;78;0.00;2;2
917;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;78;0.00;2;2
917;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);78;0.00;2;2
917;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;78;0.00;2;2
917;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;78;0.00;2;2
917;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;78;0.00;2;2
917;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;78;0.00;2;2
917;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;78;0.00;2;2
917;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;78;0.00;2;2
917;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;78;0.00;2;2
917;82079;_SnsrHighprssrB46_;HVAC_T2;Guasto sensore di pressione B46;78;0.00;2;2
917;82124;_ExhstDmprS82NtOp_;HVAC_T2;Mancata chiusura damper S82;78;0.00;2;2
917;91150;_EDCU_LwSpdFlt_;EDCU_M1_1;Incorenza sts velocita' 0 porta 1 M1;78;0.00;2;2
917;91151;_EDCU_LwSpdFlt_;EDCU_M1_2;Incorenza sts velocita' 0 porta 2 M1;78;0.00;2;2
917;92015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T2;78;0.00;2;2
917;92150;_EDCU_LwSpdFlt_;EDCU_T2_1;Incorenza sts velocita' 0 porta 1 T2;78;0.00;2;2
917;92151;_EDCU_LwSpdFlt_;EDCU_T2_2;Incorenza sts velocita' 0 porta 2 T2;78;0.00;2;2
917;92152;_EDCU_LwSpdFlt_;EDCU_T2_3;Incorenza sts velocita' 0 porta 3 T2;78;0.00;2;2
917;92153;_EDCU_LwSpdFlt_;EDCU_T2_4;Incorenza sts velocita' 0 porta 4 T2;78;0.00;2;2
917;93015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo M3;78;0.00;2;2
917;93150;_EDCU_LwSpdFlt_;EDCU_M3_1;Incorenza sts velocita' 0 porta 1 M3;78;0.00;2;2
917;93151;_EDCU_LwSpdFlt_;EDCU_M3_2;Incorenza sts velocita' 0 porta 2 M3;78;0.00;2;2
917;93152;_EDCU_LwSpdFlt_;EDCU_M3_3;Incorenza sts velocita' 0 porta 3 M3;78;0.00;2;2
917;93153;_EDCU_LwSpdFlt_;EDCU_M3_4;Incorenza sts velocita' 0 porta 4 M3;78;0.00;2;2
917;94015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T4;78;0.00;2;2
