event_id,train_id,event_timestamp,event_code,event_name,component,event_description,cluster_id
4051,T456,2024-07-09 12:58:40.008241,ILCK_IRIP_T7_57,ILCK_IRIP_T7_57,T7_MCB,Cod 57. Apertura da TCU2  locale (M6),918
4052,T456,2024-07-09 12:58:40.269684,ILCK_IRIP_T7_58,ILCK_IRIP_T7_58,T7_MCB,Cod 58. Apertura da TCU1 remota (M1),918
4053,T456,2024-07-09 12:58:40.530522,ILCK_IRIP_T7_59,ILCK_IRIP_T7_59,T7_MCB,Cod 59. Apertura da TCU2 remota (M3),918
4233,T456,2024-07-09 13:04:05.206698,95183,_PneuFlt_,T5_Gradino_Porta1,Avaria unita' pneum. gradino porta 1 T5,173
4234,T456,2024-07-09 13:04:05.506398,96183,_PneuFlt_,M6_Gradino_Porta1,Avaria unita' pneum. gradino porta 1 M6,173
4243,T456,2024-07-09 13:04:10.884112,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,500
4244,T456,2024-07-09 13:04:10.912591,102036,_IDoorUnblock_,T2_Porta_gangway_2,Guasto microswitch porta Gangway 2,896
4394,T456,2024-07-09 13:11:34.589874,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,168
4395,T456,2024-07-09 13:11:35.922649,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,168
4560,T456,2024-07-09 13:26:55.191908,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,916
4561,T456,2024-07-09 13:26:56.115395,23476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M3,Apertura forz. contatt. Convert. Princip. DC,916
4562,T456,2024-07-09 13:26:57.038159,28476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M8,Apertura forz. contatt. Convert. Princip. DC,916
1096,T456,2024-07-09 09:02:50.113342,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,119
1296,T456,2024-07-09 09:12:08.767714,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,919
1297,T456,2024-07-09 09:12:08.784808,11051,_HVACpxNotOK_,HVAC_M1,Perdita di comunicazione con HVAC M1,919
1298,T456,2024-07-09 09:12:08.802677,12051,_HVACpxNotOK_,HVAC_T2,Perdita di comunicazione con HVAC T2,919
1299,T456,2024-07-09 09:12:08.822241,13051,_HVACpxNotOK_,HVAC_M3,Perdita di comunicazione con HVAC M3,919
1300,T456,2024-07-09 09:12:08.839234,14051,_HVACpxNotOK_,HVAC_T4,Perdita di comunicazione con HVAC T4,919
1301,T456,2024-07-09 09:12:08.858571,15051,_HVACpxNotOK_,HVAC_T5,Perdita di comunicazione con HVAC T5,919
1302,T456,2024-07-09 09:12:08.877201,16051,_HVACpxNotOK_,HVAC_M6,Perdita di comunicazione con HVAC M6,919
1303,T456,2024-07-09 09:12:08.895508,17051,_HVACpxNotOK_,HVAC_T7,Perdita di comunicazione con HVAC T7,919
1304,T456,2024-07-09 09:12:08.91384,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,919
1305,T456,2024-07-09 09:12:08.933294,18051,_HVACpxNotOK_,HVAC_M8,Perdita di comunicazione con HVAC M8,919
1306,T456,2024-07-09 09:12:08.950714,27872,_2F47_,T7_2F47,Intervento 2F47 (Toilette) in T7,919
1307,T456,2024-07-09 09:12:08.970264,41001,_BCUPwrOn_,BCU_M1,Avvio centralina BCU M1,919
1308,T456,2024-07-09 09:12:08.987889,41025,_IRV1AuxResOutRngFlt_,BCU_M1,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1309,T456,2024-07-09 09:12:09.007122,41031,_IRV2AuxResOutRngFlt_,BCU_M1,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1714,T456,2024-07-09 09:27:27.453151,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,642
1862,T456,2024-07-09 10:00:11.292765,150007,_Standby_,VEHICLE,Stato STANDBY attivo,457
1863,T456,2024-07-09 10:00:11.636033,ILCK_PROP_11M1,ILCK_PROP_11M1,MDS,Cod. 11 Rilascio Porte Destre Attivo,864
1867,T456,2024-07-09 10:00:14.402129,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,457
1868,T456,2024-07-09 10:00:14.461349,151024,_Rear_,VEHICLE,Direzione indietro in M1,465
2277,T456,2024-07-09 10:07:52.868779,104046,_IDoorDCSFlt_,T4_Porta_bar,Guasto microswitch porta bar,689
2278,T456,2024-07-09 10:07:53.156714,107038,_IDoorDCSFlt_,T7_Porta_gangway_2,Guasto microswitch porta Gangway 2,324
2437,T456,2024-07-09 10:19:11.945456,23476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M3,Apertura forz. contatt. Convert. Princip. DC,809
2438,T456,2024-07-09 10:19:12.244393,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,809
2439,T456,2024-07-09 10:19:12.545095,28476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M8,Apertura forz. contatt. Convert. Princip. DC,809
2440,T456,2024-07-09 10:19:12.845181,150010,_Poc_,VEHICLE,Ingresso in POC,809
2444,T456,2024-07-09 10:19:14.045518,ILCK_IRIP_T2_09,ILCK_IRIP_T2_09,T2_1Q2_IR,Cod 09. Apertura Interruttore principale da ETCS,809
2445,T456,2024-07-09 10:19:14.347447,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),809
2446,T456,2024-07-09 10:19:14.646693,ILCK_IRIP_T2_57,ILCK_IRIP_T2_57,T2_MCB,Cod 57. Apertura da TCU2  locale (M3),809
2585,T456,2024-07-09 10:55:21.883026,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,691
2843,T456,2024-07-09 11:08:01.439032,10085,PntLow3,AT,Abbassamento pantogr. comandato da ERTMS,913
2864,T456,2024-07-09 11:08:09.83336,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),913
2865,T456,2024-07-09 11:08:10.230974,ILCK_IRIP_T2_57,ILCK_IRIP_T2_57,T2_MCB,Cod 57. Apertura da TCU2  locale (M3),913
2866,T456,2024-07-09 11:08:10.632174,ILCK_IRIP_T2_58,ILCK_IRIP_T2_58,T2_MCB,Cod 58. Apertura da TCU1 remota (M8),913
3029,T456,2024-07-09 11:20:20.410472,151003,_CabOccupied_,M1_4K14,Banco Abilitato M1,907
3030,T456,2024-07-09 11:20:20.590992,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,907
3031,T456,2024-07-09 11:20:20.770265,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,907
3032,T456,2024-07-09 11:20:20.95093,ILCK_PROP_10,ILCK_PROP_10,VEHICLE,Cod. 10 Nessuna velocita' impostata,907
3033,T456,2024-07-09 11:20:21.131876,ILCK_PROP_11M1,ILCK_PROP_11M1,MDS,Cod. 11 Rilascio Porte Destre Attivo,907
3034,T456,2024-07-09 11:20:21.311055,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,907
3209,T456,2024-07-09 11:45:27.496636,18200,CCU_FltWtbR1,VEHICLE,Mancata ricezione R1 in CCU M8,658
3210,T456,2024-07-09 11:45:27.776955,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,658
3221,T456,2024-07-09 11:45:30.870725,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,658
3222,T456,2024-07-09 11:45:31.152119,ILCK_PROP_20M1,ILCK_PROP_20M1,MDS,Cod. 20 Freno di stazionamento attivo (TT a 2 km/h),658
3223,T456,2024-07-09 11:45:31.433964,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,658
3224,T456,2024-07-09 11:45:31.713845,41069,_EpEscFlt_,BCU_M1,Assistenza EP fuori servizio,658
3444,T456,2024-07-09 12:02:33.840967,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,811
3445,T456,2024-07-09 12:02:34.128178,103038,_IDoorDCSFlt_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,811
3608,T456,2024-07-09 12:10:49.672203,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,789
3827,T456,2024-07-09 12:21:57.432981,151023,_Front_,VEHICLE,Direzione avanti in M1,860
3828,T456,2024-07-09 12:21:57.490828,158024,_Rear_,VEHICLE,Direzione indietro in M8,860
4054,T456,2024-07-09 12:58:40.725459,ILCK_IP_T7_50,ILCK_IP_T7_50,T7_1Q4_IP,Cod 50. Assenza tensione 25KV,892
4055,T456,2024-07-09 12:58:40.790942,ILCK_IR_T2_01,ILCK_IR_T2_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,918
4056,T456,2024-07-09 12:58:40.885037,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,192
4057,T456,2024-07-09 12:58:41.050466,ILCK_IR_T2_41,ILCK_IR_T2_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,918
4058,T456,2024-07-09 12:58:41.312324,ILCK_IR_T7_01,ILCK_IR_T7_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,918
4059,T456,2024-07-09 12:58:41.573462,ILCK_IR_T7_41,ILCK_IR_T7_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,918
4235,T456,2024-07-09 13:04:06.529835,41357,BRKSTS_TL_Inc1,FRENO,Incongruenza BRAKE_STATUS_TL e manettino di frenatura M1,177
4236,T456,2024-07-09 13:04:06.930389,41353,9K48_Emg,FRENO,Frenatura di emergenza attivata da leva di frenatura in M1,500
4396,T456,2024-07-09 13:11:37.433345,21476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M1,Apertura forz. contatt. Convert. Princip. DC,906
4397,T456,2024-07-09 13:11:37.721101,23476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M3,Apertura forz. contatt. Convert. Princip. DC,906
1098,T456,2024-07-09 09:02:59.245568,ILCK_PROP_01,ILCK_PROP_01,VEHICLE,Cod. 01 Max fren. di servizio richiesta da segnalamento,130
1310,T456,2024-07-09 09:12:09.027753,41069,_EpEscFlt_,BCU_M1,Assistenza EP fuori servizio,919
1311,T456,2024-07-09 09:12:09.043192,41257,_9S06On_,M1_9S06,Dispositivo 9S06 attivo (assistenza EP isolata),919
1312,T456,2024-07-09 09:12:09.061628,42001,_BCUPwrOn_,BCU_T2,Avvio centralina BCU T2,919
1313,T456,2024-07-09 09:12:09.080115,42025,_IRV1AuxResOutRngFlt_,BCU_T2,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1314,T456,2024-07-09 09:12:09.098913,42031,_IRV2AuxResOutRngFlt_,BCU_T2,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1315,T456,2024-07-09 09:12:09.117036,43001,_BCUPwrOn_,BCU_M3,Avvio centralina BCU M3,919
1316,T456,2024-07-09 09:12:09.135696,43025,_IRV1AuxResOutRngFlt_,BCU_M3,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1317,T456,2024-07-09 09:12:09.153556,43031,_IRV2AuxResOutRngFlt_,BCU_M3,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1318,T456,2024-07-09 09:12:09.17318,44001,_BCUPwrOn_,BCU_T4,Avvio centralina BCU T4,919
1319,T456,2024-07-09 09:12:09.190534,45001,_BCUPwrOn_,BCU_T5,Avvio centralina BCU T5,919
1320,T456,2024-07-09 09:12:09.209851,45025,_IRV1AuxResOutRngFlt_,BCU_T5,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1321,T456,2024-07-09 09:12:09.227531,45031,_IRV2AuxResOutRngFlt_,BCU_T5,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1322,T456,2024-07-09 09:12:09.247077,46001,_BCUPwrOn_,BCU_M6,Avvio centralina BCU M6,919
1323,T456,2024-07-09 09:12:09.264876,47001,_BCUPwrOn_,BCU_T7,Avvio centralina BCU T7,919
1324,T456,2024-07-09 09:12:09.282382,47025,_IRV1AuxResOutRngFlt_,BCU_T7,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1325,T456,2024-07-09 09:12:09.301826,47031,_IRV2AuxResOutRngFlt_,BCU_T7,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1326,T456,2024-07-09 09:12:09.31962,48001,_BCUPwrOn_,BCU_M8,Avvio centralina BCU M8,919
1327,T456,2024-07-09 09:12:09.339297,48025,_IRV1AuxResOutRngFlt_,BCU_M8,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1328,T456,2024-07-09 09:12:09.356876,48031,_IRV2AuxResOutRngFlt_,BCU_M8,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1329,T456,2024-07-09 09:12:09.375804,103003,_IDoorEmrgCmd_,M3_Porta_comparto_1,Porta interna 1 isolata,919
1330,T456,2024-07-09 09:12:09.394106,103019,_IDoorUnblock_,M3_Porta_comparto_2,Guasto microswitch porta interna 2,919
1331,T456,2024-07-09 09:12:09.412718,103021,_IDoorDCSFlt_,M3_Porta_comparto_2,Guasto microswitch porta interna 2,919
1332,T456,2024-07-09 09:12:09.430537,132017,_StToiletSys_,TOIL_T2,Toilette fuori servizio veicolo T2,919
1333,T456,2024-07-09 09:12:09.450092,137017,_StToiletSys_,TOIL_T7,Toilette fuori servizio veicolo T7,919
1334,T456,2024-07-09 09:12:09.467657,150001,_SMCPowerOn_,SMC,Avvio diagnostica SMC,919
1335,T456,2024-07-09 09:12:09.486267,150004,_LineVoltType_,VEHICLE,Selezionata tensione 3 kV,919
1336,T456,2024-07-09 09:12:09.505242,150006,_Running_,VEHICLE,Stato RUNNING attivo,919
1337,T456,2024-07-09 09:12:09.522595,150025,_9S13_,VEHICLE,Pressione CP sotto 7.5 bar in M1 (press. 9S13),919
1338,T456,2024-07-09 09:12:09.54205,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),919
1339,T456,2024-07-09 09:12:09.559443,151002,_DeskKeyIn_,M1_4K14,Chiave di Banco inserita in M1,919
1340,T456,2024-07-09 09:12:09.578605,151003,_CabOccupied_,M1_4K14,Banco Abilitato M1,919
1341,T456,2024-07-09 09:12:09.596891,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,919
1342,T456,2024-07-09 09:12:09.615528,157019,_1Q21_,T7_1Q2_IR,IR chiuso in cassa T7,919
1343,T456,2024-07-09 09:12:09.634204,158014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T7,919
1344,T456,2024-07-09 09:12:09.652608,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,919
1345,T456,2024-07-09 09:12:09.670878,ILCK_IP_T2_47,ILCK_IP_T2_47,T2_1Q4_IP,Cod 47. Line Voltage Type non 25KV,919
1346,T456,2024-07-09 09:12:09.690538,ILCK_IP_T7_47,ILCK_IP_T7_47,T7_1Q4_IP,Cod 47. Line Voltage Type non 25KV,919
1347,T456,2024-07-09 09:12:09.707748,ILCK_PROP_01,ILCK_PROP_01,VEHICLE,Cod. 01 Max fren. di servizio richiesta da segnalamento,919
1348,T456,2024-07-09 09:12:09.726554,ILCK_PROP_02,ILCK_PROP_02,VEHICLE,Cod. 02 Taglio trazione comandato da RCEC,919
1349,T456,2024-07-09 09:12:09.745316,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,919
1350,T456,2024-07-09 09:12:09.762878,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,919
1351,T456,2024-07-09 09:12:09.781906,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,919
1352,T456,2024-07-09 09:12:09.799475,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,919
1353,T456,2024-07-09 09:12:09.819412,ILCK_PROP_17M1,ILCK_PROP_17M1,MDS,Cod. 17 Filo treno Taglio Trazione non alimentato,919
1354,T456,2024-07-09 09:12:09.837009,ILCK_PROP_20M1,ILCK_PROP_20M1,MDS,Cod. 20 Freno di stazionamento attivo (TT a 2 km/h),919
1355,T456,2024-07-09 09:12:09.856288,23062,DIO_DI_FL1,CONV_TRAZ_M3,H2O: FL1 - flusso circ. trattamento basso,919
1356,T456,2024-07-09 09:12:09.874231,23206,_H2OWarn_,TCU_M3,Guasto centralina idraulica TACU M3,919
1357,T456,2024-07-09 09:12:09.892849,41098,_D_SUSP_LOW1_,BCU_M1,Press. Sospens. fuori range (carrello 1) DOWN,919
1358,T456,2024-07-09 09:12:09.910382,44031,_IRV2AuxResOutRngFlt_,BCU_T4,Pressione serbatoio ausiliario fuori limite (carrello 2),919
1359,T456,2024-07-09 09:12:09.930449,103044,_IDoorUnblock_,M3_Porta_intermedia,Guasto microswitch porta intermedia,919
1360,T456,2024-07-09 09:12:09.947534,103046,_IDoorDCSFlt_,M3_Porta_intermedia,Guasto microswitch porta intermedia,919
1715,T456,2024-07-09 09:27:28.653697,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,642
1865,T456,2024-07-09 10:00:12.848233,151014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T2,457
1866,T456,2024-07-09 10:00:13.624595,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,457
2279,T456,2024-07-09 10:07:54.196225,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,324
2441,T456,2024-07-09 10:19:13.146599,150016,_IRIP_OpenSts_,VEHICLE,Nessun IR o IP chiuso,809
2442,T456,2024-07-09 10:19:13.4474,151022,_HvOnBoardUnit_,T2_1Q4_IP,Alta tensione non presente in M1-T4,809
2443,T456,2024-07-09 10:19:13.74746,158022,_HvOnBoardUnit_,T7_1Q4_IP,Alta tensione non presente in M8-T5,809
2586,T456,2024-07-09 10:58:34.060132,41042,_Ed1Low_,BCU_M1,Sforzo frenatura dinamica insufficiente in frenatura di servizio,439
2588,T456,2024-07-09 10:58:35.179286,46043,_Ed2Low_,BCU_M6,Sforzo frenatura dinamica insufficiente in frenatura di servizio,439
1099,T456,2024-07-09 09:02:59.898506,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,130
1103,T456,2024-07-09 09:03:02.510852,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,130
1361,T456,2024-07-09 09:12:41.675513,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,920
1362,T456,2024-07-09 09:12:41.731614,11051,_HVACpxNotOK_,HVAC_M1,Perdita di comunicazione con HVAC M1,920
1363,T456,2024-07-09 09:12:41.791001,12051,_HVACpxNotOK_,HVAC_T2,Perdita di comunicazione con HVAC T2,920
1364,T456,2024-07-09 09:12:41.848573,13051,_HVACpxNotOK_,HVAC_M3,Perdita di comunicazione con HVAC M3,920
1365,T456,2024-07-09 09:12:41.906196,14051,_HVACpxNotOK_,HVAC_T4,Perdita di comunicazione con HVAC T4,920
1366,T456,2024-07-09 09:12:41.963518,15051,_HVACpxNotOK_,HVAC_T5,Perdita di comunicazione con HVAC T5,920
1367,T456,2024-07-09 09:12:42.021532,16051,_HVACpxNotOK_,HVAC_M6,Perdita di comunicazione con HVAC M6,920
1716,T456,2024-07-09 09:27:29.852512,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,642
1869,T456,2024-07-09 10:00:14.960682,158023,_Front_,VEHICLE,Direzione avanti in M8,465
1870,T456,2024-07-09 10:00:15.178631,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,457
1871,T456,2024-07-09 10:00:15.459741,ILCK_PROP_10,ILCK_PROP_10,VEHICLE,Cod. 10 Nessuna velocita' impostata,465
2280,T456,2024-07-09 10:07:59.313226,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,12
2447,T456,2024-07-09 10:19:14.945351,ILCK_IRIP_T2_58,ILCK_IRIP_T2_58,T2_MCB,Cod 58. Apertura da TCU1 remota (M8),809
2448,T456,2024-07-09 10:19:15.24662,ILCK_IRIP_T2_59,ILCK_IRIP_T2_59,T2_MCB,Cod 59. Apertura da TCU2 remota (M6),809
2449,T456,2024-07-09 10:19:15.54639,ILCK_IRIP_T7_13,ILCK_IRIP_T7_13,T7_MCB,Cod 13. Apertura IR/IP da TRAIN LINE,809
2450,T456,2024-07-09 10:19:15.84584,ILCK_IRIP_T7_56,ILCK_IRIP_T7_56,T7_MCB,Cod 56. Apertura da TCU1  locale (M8),809
2587,T456,2024-07-09 10:58:34.61961,43043,_Ed2Low_,BCU_M3,Sforzo frenatura dinamica insufficiente in frenatura di servizio,439
2844,T456,2024-07-09 11:08:01.8373,21376,NO_LINE_VOLTAGE,CONV_TRAZ_M1,Nessuna tensione di linea,913
2845,T456,2024-07-09 11:08:02.237509,21481,OPIR_OPQ1,Q1_M1,Apertura forzata IP-IR per apertura Q1,913
2846,T456,2024-07-09 11:08:02.637479,23376,NO_LINE_VOLTAGE,CONV_TRAZ_M3,Nessuna tensione di linea,913
2854,T456,2024-07-09 11:08:05.834609,150011,_PantoLowSts_,VEHICLE,Nessun pantografo alto,913
2855,T456,2024-07-09 11:08:06.234767,150016,_IRIP_OpenSts_,VEHICLE,Nessun IR o IP chiuso,913
2856,T456,2024-07-09 11:08:06.63489,151022,_HvOnBoardUnit_,T2_1Q4_IP,Alta tensione non presente in M1-T4,913
2867,T456,2024-07-09 11:08:11.03136,ILCK_IRIP_T2_59,ILCK_IRIP_T2_59,T2_MCB,Cod 59. Apertura da TCU2 remota (M6),913
2868,T456,2024-07-09 11:08:11.431781,ILCK_IRIP_T7_03,ILCK_IRIP_T7_03,T7_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M8,913
3035,T456,2024-07-09 11:20:21.491505,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,907
3036,T456,2024-07-09 11:20:21.670211,ILCK_PROP_20M1,ILCK_PROP_20M1,MDS,Cod. 20 Freno di stazionamento attivo (TT a 2 km/h),907
3037,T456,2024-07-09 11:20:21.850465,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,907
3038,T456,2024-07-09 11:20:22.030742,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,907
3211,T456,2024-07-09 11:45:28.057805,150006,_Running_,VEHICLE,Stato RUNNING attivo,658
3212,T456,2024-07-09 11:45:28.338806,150007,_Standby_,VEHICLE,Stato STANDBY attivo,658
3213,T456,2024-07-09 11:45:28.620175,151002,_DeskKeyIn_,M1_4K14,Chiave di Banco inserita in M1,658
3446,T456,2024-07-09 12:02:58.401613,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,854
3448,T456,2024-07-09 12:02:59.85735,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,854
3449,T456,2024-07-09 12:03:00.585057,ILCK_PROP_12M8,ILCK_PROP_12M8,MDS,Cod. 12 Rilascio Porte Sinistre Attivo,854
3609,T456,2024-07-09 12:10:50.424177,ILCK_IR_T7_01,ILCK_IR_T7_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,789
3829,T456,2024-07-09 12:22:28.725822,107036,_IDoorUnblock_,T7_Porta_gangway_2,Guasto microswitch porta Gangway 2,870
3830,T456,2024-07-09 12:22:28.754455,107038,_IDoorDCSFlt_,T7_Porta_gangway_2,Guasto microswitch porta Gangway 2,870
4060,T456,2024-07-09 12:58:41.834274,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,918
4061,T456,2024-07-09 12:58:42.094517,ILCK_Panto_T2_07,ILCK_Panto_T2_07,T2_PANTO,Cod 07. Comando abbassamento panto richiesto da remoto,918
4062,T456,2024-07-09 12:58:42.307637,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,192
4063,T456,2024-07-09 12:58:42.355873,ILCK_Panto_T7_12,ILCK_Panto_T7_12,T7_PANTO,Cod 12. Abbassamento Panto richiesto dal segnalamento,918
4064,T456,2024-07-09 12:58:42.617605,23219,_MCQ1SwitchSts_,TCU_M3,Guasto interruttore di isolamento 25 kV (stato),918
4237,T456,2024-07-09 13:04:07.439367,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,177
4238,T456,2024-07-09 13:04:07.917457,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,500
4398,T456,2024-07-09 13:11:38.008249,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,906
4399,T456,2024-07-09 13:11:38.295247,28476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M8,Apertura forz. contatt. Convert. Princip. DC,906
4563,T456,2024-07-09 13:26:57.961933,41353,9K48_Emg,FRENO,Frenatura di emergenza attivata da leva di frenatura in M1,916
1100,T456,2024-07-09 09:03:00.550422,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,130
1101,T456,2024-07-09 09:03:01.205653,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,130
1368,T456,2024-07-09 09:12:42.080182,17051,_HVACpxNotOK_,HVAC_T7,Perdita di comunicazione con HVAC T7,920
1369,T456,2024-07-09 09:12:42.138193,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,920
1370,T456,2024-07-09 09:12:42.196036,18051,_HVACpxNotOK_,HVAC_M8,Perdita di comunicazione con HVAC M8,920
1371,T456,2024-07-09 09:12:42.253847,27872,_2F47_,T7_2F47,Intervento 2F47 (Toilette) in T7,920
1372,T456,2024-07-09 09:12:42.311652,41001,_BCUPwrOn_,BCU_M1,Avvio centralina BCU M1,920
1373,T456,2024-07-09 09:12:42.370518,41257,_9S06On_,M1_9S06,Dispositivo 9S06 attivo (assistenza EP isolata),920
1374,T456,2024-07-09 09:12:42.428308,42001,_BCUPwrOn_,BCU_T2,Avvio centralina BCU T2,920
1375,T456,2024-07-09 09:12:42.486441,43001,_BCUPwrOn_,BCU_M3,Avvio centralina BCU M3,920
1376,T456,2024-07-09 09:12:42.543326,44001,_BCUPwrOn_,BCU_T4,Avvio centralina BCU T4,920
1377,T456,2024-07-09 09:12:42.602488,45001,_BCUPwrOn_,BCU_T5,Avvio centralina BCU T5,920
1378,T456,2024-07-09 09:12:42.661339,46001,_BCUPwrOn_,BCU_M6,Avvio centralina BCU M6,920
